beneficiary_id,region,household_size,num_loans,avg_loan_amount,on_time_ratio,avg_days_late,max_dpd,num_defaults,avg_kwh_30d,var_kwh_30d,seasonality_index,avg_recharge_amount,recharge_freq_30d,last_recharge_days,bill_on_time_ratio,avg_bill_delay,avg_bill_amount,education_level,occupation,asset_score,default_flag,income_band,region_encoded,education_encoded,occupation_encoded,income_band_encoded,loan_per_household,kwh_per_household,recharge_intensity,payment_reliability,financial_stability
BEN_000121,Urban,6,1,100718.0,0.674,9.5,7,0,140.5,21.3,0.83,364,4,8,0.6,2.7,144,Secondary,Shopkeeper,4,0,High,1,3,3,0,16786.333333333332,23.416666666666668,91.0,0.637,4.0
BEN_000122,Urban,3,5,18913.0,0.778,5.0,36,0,106.1,17.9,2.06,783,5,1,0.717,5.1,79,Secondary,Service,10,0,High,1,3,2,0,6304.333333333333,35.36666666666667,156.6,0.7475,10.0
BEN_000123,Rural,5,4,26290.0,0.62,3.6,9,1,43.1,17.2,1.66,152,3,2,0.563,1.4,50,Illiterate,Service,2,1,Medium,0,1,2,2,5258.0,8.620000000000001,50.666666666666664,0.5914999999999999,1.0
BEN_000124,Rural,7,1,14967.0,0.901,6.7,1,0,41.3,15.6,1.63,20,1,7,0.779,0.7,173,Secondary,Farmer,2,0,Low,0,3,0,1,2138.1428571428573,5.8999999999999995,20.0,0.8400000000000001,2.0
BEN_000125,Rural,4,4,5828.0,0.731,69.3,12,0,16.4,11.8,0.88,106,4,7,0.557,1.3,130,Graduate,Laborer,1,0,Low,0,0,1,1,1457.0,4.1,26.5,0.644,1.0
BEN_000126,Rural,4,1,14413.0,0.811,11.7,13,0,26.4,20.0,1.53,22,3,7,0.778,4.1,50,Illiterate,Shopkeeper,0,0,Low,0,1,3,1,3603.25,6.6,7.333333333333333,0.7945,0.0
BEN_000127,Urban,2,3,83866.0,0.899,7.7,3,0,25.7,4.2,0.8,352,2,15,0.905,0.0,50,Secondary,Service,5,0,High,1,3,2,0,41933.0,12.85,176.0,0.902,5.0
BEN_000128,Urban,6,4,24140.0,0.902,3.5,1,0,98.5,36.5,1.19,327,4,12,0.883,1.5,50,Graduate,Service,4,0,Medium,1,0,2,2,4023.3333333333335,16.416666666666668,81.75,0.8925000000000001,4.0
BEN_000129,Rural,2,4,9019.0,0.233,81.1,7,0,5.0,3.8,1.29,120,2,10,0.306,5.4,50,Illiterate,Farmer,0,1,Medium,0,1,0,2,4509.5,2.5,60.0,0.2695,0.0
BEN_000130,Rural,5,1,2735.0,0.907,2.8,2,0,28.9,22.1,1.48,141,1,6,0.954,0.1,137,Illiterate,Farmer,0,0,Very Low,0,1,0,3,547.0,5.779999999999999,141.0,0.9305,0.0
BEN_000131,Rural,6,1,5543.0,0.869,10.0,15,0,17.0,10.0,1.64,35,1,17,0.64,0.3,210,Graduate,Laborer,1,0,Low,0,0,1,1,923.8333333333334,2.8333333333333335,35.0,0.7545,1.0
BEN_000132,Rural,4,2,8853.0,0.886,2.2,20,0,5.0,3.1,1.76,151,1,10,0.78,1.4,230,Illiterate,Laborer,0,0,Low,0,1,1,1,2213.25,1.25,151.0,0.833,0.0
BEN_000133,Rural,5,2,9984.0,0.771,7.9,27,0,16.5,12.1,1.48,20,1,3,0.714,3.8,50,Graduate,Shopkeeper,1,0,Very Low,0,0,3,3,1996.8,3.3,20.0,0.7424999999999999,1.0
BEN_000134,Rural,4,2,16063.0,0.699,2.9,11,0,20.5,16.1,1.03,48,2,1,0.685,3.5,450,Secondary,Laborer,2,0,Medium,0,3,1,2,4015.75,5.125,24.0,0.692,2.0
BEN_000135,Urban,4,3,22799.0,0.819,3.6,10,1,176.0,32.0,1.45,551,4,4,0.61,6.0,1245,Primary,Shopkeeper,10,0,High,1,2,3,0,5699.75,44.0,137.75,0.7144999999999999,5.0
BEN_000136,Rural,6,1,7162.0,0.915,17.9,2,0,28.7,13.4,1.26,79,4,2,0.926,0.4,452,Graduate,Farmer,2,0,Medium,0,0,0,2,1193.6666666666667,4.783333333333333,19.75,0.9205000000000001,2.0
BEN_000137,Rural,3,2,6070.0,0.716,27.6,2,0,20.0,9.2,1.64,20,1,30,0.808,2.0,162,Secondary,Laborer,1,0,Medium,0,3,1,2,2023.3333333333333,6.666666666666667,20.0,0.762,1.0
BEN_000138,Urban,3,1,128543.0,0.805,4.3,19,0,74.8,18.3,1.62,415,3,4,0.891,1.1,50,Graduate,Shopkeeper,6,0,High,1,0,3,0,42847.666666666664,24.933333333333334,138.33333333333334,0.8480000000000001,6.0
BEN_000139,Rural,6,3,11006.0,0.731,11.6,10,0,11.9,7.7,1.44,71,2,0,0.492,2.4,50,Graduate,Farmer,2,0,Low,0,0,0,1,1834.3333333333333,1.9833333333333334,35.5,0.6114999999999999,2.0
BEN_000140,Urban,3,1,16684.0,0.804,17.7,2,0,156.3,39.5,1.85,702,8,1,0.732,0.2,719,Graduate,Service,10,0,High,1,0,2,0,5561.333333333333,52.1,87.75,0.768,10.0
BEN_000141,Urban,5,3,12284.0,0.452,5.1,13,1,164.6,25.7,1.75,583,2,1,0.419,4.6,1844,Secondary,Shopkeeper,8,1,High,1,3,3,0,2456.8,32.92,291.5,0.4355,4.0
BEN_000142,Rural,4,2,11761.0,0.944,0.6,9,0,25.6,11.5,1.07,264,1,2,0.792,0.9,50,Primary,Farmer,3,0,High,0,2,0,0,2940.25,6.4,264.0,0.868,3.0
BEN_000143,Rural,2,1,4015.0,0.634,6.6,35,0,9.9,6.6,1.13,100,3,9,0.641,1.3,50,Primary,Laborer,0,0,Low,0,2,1,1,2007.5,4.95,33.333333333333336,0.6375,0.0
BEN_000144,Rural,7,1,4452.0,0.431,5.5,1,0,29.3,5.9,1.53,91,2,9,0.363,0.6,168,Illiterate,Service,4,0,Low,0,1,2,1,636.0,4.185714285714286,45.5,0.397,4.0
BEN_000145,Rural,5,1,7823.0,0.626,2.3,51,0,5.0,1.6,1.45,65,2,1,0.508,4.7,50,Illiterate,Shopkeeper,1,0,Very Low,0,1,3,3,1564.6,1.0,32.5,0.567,1.0
BEN_000146,Rural,5,4,7999.0,0.652,2.0,32,1,5.0,1.6,1.32,20,3,16,0.68,0.5,50,Graduate,Laborer,0,1,Very Low,0,0,1,3,1599.8,1.0,6.666666666666667,0.666,0.0
BEN_000147,Rural,6,1,23346.0,0.709,1.5,15,0,25.1,14.9,0.94,80,2,2,0.662,5.7,93,Illiterate,Shopkeeper,2,0,Medium,0,1,3,2,3891.0,4.183333333333334,40.0,0.6855,2.0
BEN_000148,Rural,5,3,5868.0,0.485,2.2,13,2,11.3,4.0,1.18,20,2,10,0.335,2.4,290,Primary,Farmer,0,1,Very Low,0,2,0,3,1173.6,2.2600000000000002,10.0,0.41000000000000003,0.0
BEN_000149,Rural,6,1,13677.0,0.803,10.5,5,0,13.0,6.7,1.14,20,2,14,0.731,7.3,50,Secondary,Farmer,0,0,Very Low,0,3,0,3,2279.5,2.1666666666666665,10.0,0.767,0.0
BEN_000150,Rural,6,2,26001.0,0.653,22.9,20,0,17.1,12.6,2.13,109,5,7,0.599,4.8,122,Secondary,Service,2,0,Low,0,3,2,1,4333.5,2.85,21.8,0.626,2.0
BEN_000151,Urban,3,2,39790.0,0.991,0.2,4,0,40.1,9.6,2.47,326,2,13,0.847,1.7,596,Secondary,Laborer,2,0,Medium,1,3,1,2,13263.333333333334,13.366666666666667,163.0,0.919,2.0
BEN_000152,Rural,5,2,17693.0,0.841,1.5,38,0,5.0,2.3,1.45,32,3,15,0.836,0.0,94,Graduate,Laborer,1,0,Low,0,0,1,1,3538.6,1.0,10.666666666666666,0.8385,1.0
BEN_000153,Rural,4,3,23881.0,0.137,1.3,22,2,16.0,7.2,1.11,20,3,4,0.229,1.4,50,Primary,Service,0,1,Low,0,2,2,1,5970.25,4.0,6.666666666666667,0.183,0.0
BEN_000154,Rural,4,3,12872.0,0.603,0.6,11,0,16.1,5.5,1.8,27,2,7,0.571,9.6,50,Secondary,Farmer,3,0,Low,0,3,0,1,3218.0,4.025,13.5,0.587,3.0
BEN_000155,Urban,3,2,9161.0,0.598,5.9,12,0,122.8,16.4,2.88,728,5,20,0.513,5.8,50,Graduate,Service,6,0,High,1,0,2,0,3053.6666666666665,40.93333333333333,145.6,0.5555,6.0
BEN_000156,Rural,7,3,10439.0,0.74,25.5,21,1,5.0,3.3,1.6,56,2,19,0.803,3.0,189,Primary,Shopkeeper,3,1,Very Low,0,2,3,3,1491.2857142857142,0.7142857142857143,28.0,0.7715000000000001,1.5
BEN_000157,Rural,8,1,30802.0,0.658,2.4,20,0,44.5,23.9,1.21,142,1,12,0.693,1.4,236,Primary,Farmer,3,0,Medium,0,2,0,2,3850.25,5.5625,142.0,0.6755,3.0
BEN_000158,Urban,2,1,48365.0,0.763,29.5,7,1,97.5,32.4,1.47,778,1,0,0.626,0.0,610,Graduate,Service,10,1,High,1,0,2,0,24182.5,48.75,778.0,0.6945,5.0
BEN_000159,Rural,4,2,6475.0,0.612,0.1,3,0,20.5,8.7,1.0,29,5,0,0.588,6.4,50,Illiterate,Farmer,1,0,Medium,0,1,0,2,1618.75,5.125,5.8,0.6,1.0
BEN_000160,Urban,6,2,97942.0,0.638,28.2,5,0,417.8,146.4,2.64,1000,4,2,0.648,1.2,2214,Graduate,Service,10,0,High,1,0,2,0,16323.666666666666,69.63333333333334,250.0,0.643,10.0
BEN_000161,Rural,3,2,7378.0,0.765,5.8,1,0,26.5,9.8,0.95,249,2,7,0.656,2.7,105,Primary,Laborer,4,0,Medium,0,2,1,2,2459.3333333333335,8.833333333333334,124.5,0.7105,4.0
BEN_000162,Rural,4,1,3932.0,0.768,7.8,22,0,9.5,2.7,1.37,50,1,6,0.564,0.3,50,Primary,Farmer,1,0,Very Low,0,2,0,3,983.0,2.375,50.0,0.6659999999999999,1.0
BEN_000163,Rural,5,1,24099.0,0.645,2.9,16,0,24.7,18.8,1.43,73,4,1,0.512,2.4,50,Illiterate,Shopkeeper,1,0,Medium,0,1,3,2,4819.8,4.9399999999999995,18.25,0.5785,1.0
BEN_000164,Rural,3,2,24114.0,0.915,0.7,1,0,5.0,1.4,1.63,20,4,2,1.0,0.0,50,Primary,Farmer,0,0,Very Low,0,2,0,3,8038.0,1.6666666666666667,5.0,0.9575,0.0
BEN_000165,Rural,6,1,17259.0,0.45,32.5,13,0,13.1,3.7,1.37,20,2,8,0.452,0.6,50,Secondary,Farmer,2,1,Very Low,0,3,0,3,2876.5,2.183333333333333,10.0,0.451,2.0
BEN_000166,Urban,4,1,40104.0,0.931,5.2,0,0,51.8,10.0,1.85,443,2,6,0.989,0.1,387,Secondary,Service,1,0,Medium,1,3,2,2,10026.0,12.95,221.5,0.96,1.0
BEN_000167,Rural,7,2,5309.0,0.205,3.6,22,0,11.6,7.4,0.94,45,1,14,0.262,14.8,50,Secondary,Laborer,0,1,Very Low,0,3,1,3,758.4285714285714,1.657142857142857,45.0,0.23349999999999999,0.0
BEN_000168,Rural,8,2,7059.0,0.916,0.7,1,1,26.9,11.9,1.65,20,3,26,0.646,1.2,50,Primary,Farmer,3,1,Low,0,2,0,1,882.375,3.3625,6.666666666666667,0.781,1.5
BEN_000169,Rural,2,5,13479.0,0.676,1.6,50,0,6.5,5.0,1.03,20,1,7,0.525,2.3,50,Secondary,Farmer,0,0,Very Low,0,3,0,3,6739.5,3.25,20.0,0.6005,0.0
BEN_000170,Rural,8,1,7843.0,0.801,1.2,27,0,13.4,2.9,1.07,67,3,16,0.881,3.2,50,Secondary,Service,1,0,Very Low,0,3,2,3,980.375,1.675,22.333333333333332,0.841,1.0
BEN_000171,Rural,6,1,9886.0,0.675,0.3,21,0,17.9,12.9,1.13,79,1,3,0.431,14.6,50,Graduate,Laborer,1,0,Low,0,0,1,1,1647.6666666666667,2.983333333333333,79.0,0.553,1.0
BEN_000172,Rural,3,3,4571.0,0.993,0.0,4,0,14.1,10.2,0.8,20,4,6,0.926,1.1,357,Secondary,Laborer,1,0,Very Low,0,3,1,3,1523.6666666666667,4.7,5.0,0.9595,1.0
BEN_000173,Rural,4,4,5483.0,0.825,8.4,3,0,23.2,7.9,1.09,20,3,16,0.69,1.3,153,Secondary,Farmer,1,0,Very Low,0,3,0,3,1370.75,5.8,6.666666666666667,0.7575,1.0
BEN_000174,Rural,6,1,7097.0,0.237,37.2,2,0,57.5,27.9,1.58,231,2,2,0.166,2.8,108,Secondary,Farmer,6,1,High,0,3,0,0,1182.8333333333333,9.583333333333334,115.5,0.2015,6.0
BEN_000175,Rural,8,3,19285.0,0.615,4.3,16,0,25.2,13.5,1.77,68,3,11,0.812,0.1,50,Primary,Farmer,2,0,Low,0,2,0,1,2410.625,3.15,22.666666666666668,0.7135,2.0
BEN_000176,Rural,3,2,11334.0,0.618,8.1,20,0,9.7,6.5,1.23,241,1,30,0.616,2.7,50,Primary,Laborer,4,0,High,0,2,1,0,3778.0,3.233333333333333,241.0,0.617,4.0
BEN_000177,Rural,3,1,6310.0,0.665,0.7,10,0,17.9,13.9,0.8,43,5,1,0.709,0.6,83,Primary,Laborer,0,0,Very Low,0,2,1,3,2103.3333333333335,5.966666666666666,8.6,0.687,0.0
BEN_000178,Rural,5,2,7995.0,0.888,6.6,6,0,6.3,4.6,1.87,20,1,21,0.886,0.5,127,Secondary,Service,0,0,Very Low,0,3,2,3,1599.0,1.26,20.0,0.887,0.0
BEN_000179,Urban,4,4,129975.15999999997,0.845,2.6,2,0,40.0,14.6,2.83,97,2,12,0.595,1.0,50,Secondary,Shopkeeper,2,0,Medium,1,3,3,2,49062.75,10.0,48.5,0.72,2.0
BEN_000180,Rural,8,1,15224.0,0.707,3.8,27,0,8.2,3.4,1.31,94,3,1,0.611,11.0,50,Secondary,Farmer,1,0,Low,0,3,0,1,1903.0,1.025,31.333333333333332,0.659,1.0
BEN_000181,Rural,8,2,5431.0,0.592,2.9,3,0,102.6,47.5,1.91,266,5,5,0.573,2.9,133,Secondary,Farmer,3,0,High,0,3,0,0,678.875,12.825,53.2,0.5825,3.0
BEN_000182,Rural,4,1,10858.0,0.499,43.7,2,1,24.3,6.0,1.69,230,1,0,0.486,11.2,55,Primary,Laborer,5,1,High,0,2,1,0,2714.5,6.075,230.0,0.4925,2.5
BEN_000183,Urban,4,2,40301.0,0.925,4.2,2,0,158.8,55.0,1.52,658,4,6,0.857,2.2,720,Primary,Service,10,0,High,1,2,2,0,10075.25,39.7,164.5,0.891,10.0
BEN_000184,Urban,5,1,21949.0,0.567,20.2,9,0,213.6,72.0,2.23,467,3,1,0.484,0.5,636,Secondary,Service,10,0,High,1,3,2,0,4389.8,42.72,155.66666666666666,0.5255,10.0
BEN_000185,Rural,4,1,4976.0,0.627,7.9,14,0,10.4,6.4,1.66,20,5,2,0.591,2.5,50,Secondary,Laborer,0,0,Very Low,0,3,1,3,1244.0,2.6,4.0,0.609,0.0
BEN_000186,Rural,7,4,7511.0,0.967,0.1,3,0,7.0,4.4,1.52,20,1,1,0.856,0.5,50,Illiterate,Farmer,1,0,Very Low,0,1,0,3,1073.0,1.0,20.0,0.9115,1.0
BEN_000187,Urban,6,2,22078.0,0.668,1.2,17,1,60.2,12.8,2.32,27,7,15,0.537,3.3,675,Primary,Service,3,1,Medium,1,2,2,2,3679.6666666666665,10.033333333333333,3.857142857142857,0.6025,1.5
BEN_000188,Rural,6,2,15739.0,0.774,6.3,3,1,10.1,3.5,0.98,20,2,5,0.645,0.9,50,Secondary,Laborer,0,1,Low,0,3,1,1,2623.1666666666665,1.6833333333333333,10.0,0.7095,0.0
BEN_000189,Rural,8,1,6954.0,0.841,7.3,16,0,59.4,34.6,0.88,155,5,4,0.806,0.2,214,Primary,Laborer,3,0,Medium,0,2,1,2,869.25,7.425,31.0,0.8235,3.0
BEN_000190,Rural,7,2,13096.0,0.623,9.4,14,1,32.1,16.1,1.24,148,1,3,0.534,2.7,324,Primary,Farmer,0,1,Low,0,2,0,1,1870.857142857143,4.585714285714286,148.0,0.5785,0.0
BEN_000191,Rural,4,4,7549.0,0.337,19.5,19,1,41.1,13.3,1.25,27,2,10,0.288,1.6,462,Secondary,Laborer,1,1,Low,0,3,1,1,1887.25,10.275,13.5,0.3125,0.5
BEN_000192,Urban,4,3,21233.0,0.937,2.7,4,0,43.4,10.0,0.8,313,1,3,0.79,0.2,945,Primary,Service,4,0,Medium,1,2,2,2,5308.25,10.85,313.0,0.8635,4.0
BEN_000193,Urban,5,2,22476.0,0.895,1.0,9,0,75.5,19.3,1.55,132,6,1,0.854,0.4,587,Graduate,Service,3,0,Medium,1,0,2,2,4495.2,15.1,22.0,0.8745,3.0
BEN_000194,Rural,6,4,6433.0,0.421,3.3,6,0,50.1,33.7,1.24,230,2,1,0.402,4.0,71,Illiterate,Farmer,4,0,Medium,0,1,0,2,1072.1666666666667,8.35,115.0,0.4115,4.0
BEN_000195,Rural,2,3,7970.0,0.671,18.6,28,1,5.0,1.2,1.38,23,2,4,0.476,4.2,91,Graduate,Service,2,1,Medium,0,0,2,2,3985.0,2.5,11.5,0.5735,1.0
BEN_000196,Rural,6,2,10510.0,0.574,12.6,21,0,40.1,31.5,1.5,134,2,4,0.464,3.6,223,Secondary,Shopkeeper,2,0,Medium,0,3,3,2,1751.6666666666667,6.683333333333334,67.0,0.519,2.0
BEN_000197,Urban,3,4,31592.0,0.931,3.0,9,0,68.5,10.1,1.03,461,4,0,0.921,0.9,50,Graduate,Shopkeeper,8,0,High,1,0,3,0,10530.666666666666,22.833333333333332,115.25,0.926,8.0
BEN_000198,Urban,3,3,21962.0,0.958,0.9,5,0,28.6,4.7,1.93,231,1,3,0.873,0.2,50,Secondary,Laborer,0,0,Low,1,3,1,1,7320.666666666667,9.533333333333333,231.0,0.9155,0.0
BEN_000199,Urban,5,1,51639.0,0.879,2.6,2,0,144.4,32.9,1.04,562,2,1,0.916,0.5,195,Graduate,Laborer,8,0,High,1,0,1,0,10327.8,28.880000000000003,281.0,0.8975,8.0
BEN_000200,Urban,4,2,20972.0,0.614,16.9,12,0,29.5,9.4,2.2,60,3,2,0.464,1.4,50,Graduate,Service,0,0,Very Low,1,0,2,3,5243.0,7.375,20.0,0.539,0.0
BEN_000201,Rural,5,3,6985.0,0.727,19.6,3,0,43.9,30.7,1.5,163,3,6,0.66,0.6,50,Illiterate,Laborer,2,0,Medium,0,1,1,2,1397.0,8.78,54.333333333333336,0.6935,2.0
BEN_000202,Rural,8,4,6314.0,0.68,26.5,28,0,93.7,55.4,2.47,267,1,4,0.501,0.3,132,Secondary,Farmer,3,0,High,0,3,0,0,789.25,11.7125,267.0,0.5905,3.0
BEN_000203,Rural,8,4,5987.0,0.575,2.5,3,0,22.1,10.7,1.52,20,3,1,0.483,0.4,50,Secondary,Farmer,2,0,Very Low,0,3,0,3,748.375,2.7625,6.666666666666667,0.5289999999999999,2.0
BEN_000204,Urban,5,3,34655.0,0.746,14.8,2,0,45.5,6.4,1.7,20,5,1,0.697,1.0,255,Illiterate,Service,7,0,Low,1,1,2,1,6931.0,9.1,4.0,0.7215,7.0
BEN_000205,Rural,3,2,22169.0,0.283,15.0,7,1,53.8,30.0,1.16,420,4,1,0.12,15.7,248,Graduate,Farmer,6,1,High,0,0,0,0,7389.666666666667,17.933333333333334,105.0,0.20149999999999998,3.0
BEN_000206,Rural,3,4,7792.0,0.935,0.4,8,0,6.2,4.4,0.85,85,2,1,0.953,0.4,128,Illiterate,Shopkeeper,3,0,Medium,0,1,3,2,2597.3333333333335,2.066666666666667,42.5,0.944,3.0
BEN_000207,Rural,5,3,21898.0,0.972,0.7,10,0,5.0,1.4,1.7,69,1,2,0.861,0.9,50,Secondary,Farmer,3,0,Low,0,3,0,1,4379.6,1.0,69.0,0.9165,3.0
BEN_000208,Rural,7,1,7402.0,0.5,54.5,10,0,56.3,38.2,1.37,89,3,3,0.405,4.8,50,Illiterate,Farmer,2,0,Medium,0,1,0,2,1057.4285714285713,8.042857142857143,29.666666666666668,0.4525,2.0
BEN_000209,Rural,6,1,4509.0,0.941,1.4,0,0,15.1,9.2,1.47,50,1,4,0.922,0.3,90,Secondary,Laborer,1,0,Low,0,3,1,1,751.5,2.5166666666666666,50.0,0.9315,1.0
BEN_000210,Rural,8,4,27565.0,0.786,0.1,1,0,47.3,11.4,1.33,75,2,13,0.754,2.4,491,Primary,Laborer,3,0,Medium,0,2,1,2,3445.625,5.9125,37.5,0.77,3.0
BEN_000211,Rural,5,1,9095.0,0.543,13.4,8,1,36.0,26.0,1.43,144,3,4,0.473,0.5,137,Secondary,Laborer,1,1,Medium,0,3,1,2,1819.0,7.2,48.0,0.508,0.5
BEN_000212,Rural,4,1,17465.0,0.878,3.3,3,0,26.5,15.7,1.1,98,1,2,0.9,0.0,50,Primary,Shopkeeper,2,0,Medium,0,2,3,2,4366.25,6.625,98.0,0.889,2.0
BEN_000213,Rural,2,3,16209.0,0.392,7.8,31,1,5.0,1.0,1.85,91,2,1,0.405,5.8,50,Secondary,Laborer,0,1,Very Low,0,3,1,3,8104.5,2.5,45.5,0.3985,0.0
BEN_000214,Rural,4,3,14572.0,0.385,5.7,39,1,13.0,9.3,1.42,127,1,12,0.307,0.1,50,Illiterate,Shopkeeper,0,1,Medium,0,1,3,2,3643.0,3.25,127.0,0.346,0.0
BEN_000215,Urban,2,3,56889.0,0.741,5.3,3,0,54.8,13.2,1.41,458,4,2,0.856,1.3,50,Primary,Shopkeeper,5,0,High,1,2,3,0,28444.5,27.4,114.5,0.7985,5.0
BEN_000216,Rural,5,1,12780.0,0.662,20.7,7,0,12.6,5.4,1.21,23,2,3,0.806,1.2,50,Graduate,Laborer,0,0,Very Low,0,0,1,3,2556.0,2.52,11.5,0.734,0.0
BEN_000217,Rural,7,3,8560.0,0.789,3.1,11,0,38.5,27.3,1.18,128,4,1,0.853,0.6,178,Primary,Laborer,2,0,Medium,0,2,1,2,1222.857142857143,5.5,32.0,0.821,2.0
BEN_000218,Urban,4,2,13612.0,0.549,71.2,5,0,30.7,9.8,1.61,169,4,2,0.581,4.3,50,Illiterate,Service,3,0,Low,1,1,2,1,3403.0,7.675,42.25,0.565,3.0
BEN_000219,Rural,4,4,7956.0,0.637,30.8,7,0,9.1,3.1,0.99,20,1,3,0.692,4.4,50,Illiterate,Laborer,1,0,Low,0,1,1,1,1989.0,2.275,20.0,0.6645,1.0
BEN_000220,Urban,4,3,58166.0,0.872,1.6,31,0,56.8,7.2,2.18,122,2,2,0.81,2.0,50,Illiterate,Shopkeeper,5,0,Medium,1,1,3,2,14541.5,14.2,61.0,0.841,5.0
BEN_000221,Rural,7,1,18749.0,0.483,24.1,0,0,7.9,3.0,1.46,32,3,3,0.491,2.2,50,Primary,Farmer,0,0,Very Low,0,2,0,3,2678.4285714285716,1.1285714285714286,10.666666666666666,0.487,0.0
BEN_000222,Rural,4,3,18792.0,0.596,15.7,9,0,15.7,11.9,1.7,79,2,5,0.469,11.6,50,Primary,Service,1,0,Very Low,0,2,2,3,4698.0,3.925,39.5,0.5325,1.0
BEN_000223,Rural,4,1,9804.0,0.605,29.7,4,0,26.4,17.4,1.23,187,3,4,0.387,2.0,50,Secondary,Farmer,2,0,Medium,0,3,0,2,2451.0,6.6,62.333333333333336,0.496,2.0
BEN_000224,Rural,5,1,21183.0,0.862,3.7,4,0,25.0,19.5,1.1,20,2,4,0.688,2.4,132,Primary,Laborer,0,0,Low,0,2,1,1,4236.6,5.0,10.0,0.7749999999999999,0.0
BEN_000225,Rural,4,3,5507.0,0.847,0.4,10,0,30.3,19.5,1.62,217,2,3,0.889,1.8,208,Primary,Laborer,0,0,High,0,2,1,0,1376.75,7.575,108.5,0.868,0.0
BEN_000226,Rural,7,2,48817.0,0.913,0.1,2,0,5.0,3.5,1.14,98,1,1,0.903,0.4,50,Secondary,Laborer,1,0,Very Low,0,3,1,3,6973.857142857143,0.7142857142857143,98.0,0.908,1.0
BEN_000227,Urban,4,1,16859.0,0.859,6.7,3,0,108.8,26.9,1.85,328,3,1,0.672,1.3,50,Secondary,Service,3,0,Medium,1,3,2,2,4214.75,27.2,109.33333333333333,0.7655000000000001,3.0
BEN_000228,Rural,5,3,10469.0,0.755,3.4,0,0,38.9,16.2,1.08,179,3,6,0.653,11.3,50,Illiterate,Laborer,2,0,Medium,0,1,1,2,2093.8,7.779999999999999,59.666666666666664,0.704,2.0
BEN_000229,Urban,1,4,21178.0,0.626,8.2,16,0,162.9,56.3,1.77,1000,3,1,0.598,2.9,895,Secondary,Service,10,0,High,1,3,2,0,21178.0,162.9,333.3333333333333,0.612,10.0
BEN_000230,Rural,4,3,7465.0,0.559,19.8,24,0,16.1,8.0,0.91,56,1,2,0.378,6.0,50,Primary,Service,0,1,Low,0,2,2,1,1866.25,4.025,56.0,0.4685,0.0
BEN_000231,Urban,5,2,18780.0,0.729,10.0,8,0,10.6,1.8,1.61,193,4,5,0.562,2.2,103,Graduate,Service,1,0,Low,1,0,2,1,3756.0,2.12,48.25,0.6455,1.0
BEN_000232,Rural,6,2,13499.0,0.727,2.7,44,0,8.9,3.3,1.66,39,1,0,0.843,5.1,50,Secondary,Service,1,0,Low,0,3,2,1,2249.8333333333335,1.4833333333333334,39.0,0.7849999999999999,1.0
BEN_000233,Rural,8,2,4191.0,0.565,20.3,4,0,5.0,1.9,1.27,20,2,7,0.718,4.0,50,Illiterate,Service,1,0,Very Low,0,1,2,3,523.875,0.625,10.0,0.6415,1.0
BEN_000234,Rural,5,1,11929.0,0.778,12.5,13,0,30.5,18.4,0.81,78,4,5,0.644,0.2,170,Secondary,Service,1,0,Low,0,3,2,1,2385.8,6.1,19.5,0.7110000000000001,1.0
BEN_000235,Rural,4,2,3634.0,0.813,8.4,78,2,5.0,4.0,0.99,53,2,1,0.729,1.0,50,Primary,Farmer,1,1,Very Low,0,2,0,3,908.5,1.25,26.5,0.7709999999999999,0.3333333333333333
BEN_000236,Urban,3,4,27304.0,0.652,41.0,2,0,84.4,29.4,2.17,362,4,6,0.534,5.8,506,Graduate,Service,6,0,High,1,0,2,0,9101.333333333334,28.133333333333336,90.5,0.593,6.0
BEN_000237,Rural,4,1,20871.0,0.415,1.4,19,0,25.5,5.3,1.2,20,1,5,0.475,1.5,421,Primary,Laborer,0,0,Very Low,0,2,1,3,5217.75,6.375,20.0,0.44499999999999995,0.0
BEN_000238,Rural,3,1,5330.0,0.974,0.0,2,0,8.9,5.3,1.26,48,3,16,0.831,1.0,250,Secondary,Laborer,0,0,Low,0,3,1,1,1776.6666666666667,2.966666666666667,16.0,0.9025,0.0
BEN_000239,Rural,3,2,11252.0,0.679,0.6,5,0,11.9,9.1,1.42,36,2,4,0.44,1.3,72,Graduate,Laborer,0,0,Low,0,0,1,1,3750.6666666666665,3.966666666666667,18.0,0.5595,0.0
BEN_000240,Rural,7,1,4242.0,0.363,2.0,20,0,44.6,17.6,1.62,126,3,5,0.446,1.2,423,Illiterate,Laborer,3,1,Medium,0,1,1,2,606.0,6.371428571428572,42.0,0.40449999999999997,3.0
BEN_000241,Urban,4,1,49762.0,0.86,5.2,48,0,26.0,9.6,1.39,38,7,1,0.801,2.5,367,Graduate,Shopkeeper,0,0,Low,1,0,3,1,12440.5,6.5,5.428571428571429,0.8305,0.0
BEN_000242,Urban,4,2,52094.0,0.54,18.5,2,1,65.5,23.9,0.87,20,1,4,0.586,2.3,50,Graduate,Service,2,1,Low,1,0,2,1,13023.5,16.375,20.0,0.563,1.0
BEN_000243,Urban,3,4,18783.0,0.997,0.2,3,0,27.7,7.0,1.12,165,4,25,0.882,0.8,50,Secondary,Service,1,0,Low,1,3,2,1,6261.0,9.233333333333333,41.25,0.9395,1.0
